Mint                                         Time to Peak
9xKyQ4GVbidhXBwF3n7q5aRe1mz7McjK7n5m7Niypump  35.347733
ACydUsShLSaiycEwBjmCyfrZnCP5KoC6LyFQp3Tmpump  35.666492
FnJ2Qsv3d5Gz37uoZ4UDkXd2csn8B9qpQgaPeX7Rpump  35.79947
2YNxeZFnDnT1PWwnkUg9orWM7SzM3ZT6V3xFE63bpump  35.814372
5GMF9Q8CsvL6MAyhhB8H7vWwwTNSLBU18fYkSQK5pump  35.900756
HhgsZ5Q84y1D46Exn1Nqip9u16UZ8G5S1YamY7rnmphx  35.915968
BD8kf2SMf13VVsGbNu6RjjhkzVAKftsk3tjKGBbypump  36.17996
3cwVjgH8KBuQcnEhMabE6PuNPGJZ2Lr4sd311uVEpump  36.233736
3cfhmCmBQQ1G3yNo24gKGi6GZd2Fyk4SxCVxpjvypump  36.520643
2w1LxaNsG5fgJTammxo28vBy5Hp1zH2KjEZSGFoVpump  37.135244
5arsgaQTLM6M2ZMW1Zr8mZWH3eaRximaWh8PYknfpump  37.592362
CeniuidwGdwqjhku8qEWuwLXhEZv5cEDWmafvPFMpump  37.796213
6q9uNmL9MXpKoc9uCHthgMqQDN2P9hEPemSByosdpump  38.129036
Bj4qyoo9FGuu4adqNXUMt47cCiT91YtVUhfBNyrGpump  38.169366
5Sijc7rdWQCrLjEBfAU1nAB4wnXLHcJDujEAVGqZpump  38.381097
7DQkDELiLGwkAKgvGfeNGfYitBfe1UA3LVns3EBepump  38.401983
8SJeHb5VTfAUCHcmcusHewCP4MsDkYNVWZ93JCDYpump  39.336032
D7G5jszZoUoKSaGpYbN3MfFmVQjsv95gMBp6BkfNpump  39.810445
CLdzdKRdBdbCRc3Je5uShebmkjpJerP68Y9DNzxtwSZV  39.831021
5oE3Vave2jkcuVai6G44c35SkpLQqaRPSS4r3uqxpump  39.971202
6sveosW1N9BegMvZ99bnAc1mhHfQZQu2omp1VBbEpump  40.126444
9YmjukeTGM7LjpuoZK8WdT38x4q8y4WaqDMvkvUyZ5un  40.186045
3h3Ghy2QkoBPeJ6bB9cM8H7f6LfZ65AjVPV1C5NFpump  40.221714
4yUqgGBQbSzPvF2wka8GBabV8aRuYK2fSVjrk7XLpump  40.317622
DCSupxGSHJWucuFZ8awbw4ZQY6Qi2zzSGVvv9UhPpump  40.392776
J8DoLRsyQSJpTXRLkiD6LyAsDgiFU51ivquA7ZgXpump  40.506307
FWncU3vQ5M8T1azXDdKf1q13Xe3CXVDmfqapLg8Jpump  40.666606
Gd6jRyGtyzZuYojPZJTCYVndQcjLkHisNWVNMdKMpump  41.273666
HLutexC6heuzapUg6tE8jpJUaoRczoXKt4oBwjicpump  41.361994
7YgY6EkHkHsAik6Akcrr4X5HuqfLwLwe7LY6j5rKpump  41.622199
tM5bZZo3UKYFtVkKnZn3EGpk2FxfkmxceyNKXDPpump   41.976999
6o4M2pbhiN2K3wbhEEx3iC7kSBA2AJ1XAK8GpkQppump  42.108761
G4y1UJrt2ijWNaG9tEmpbCz5uXkD1xY25PocX7ojpump  42.118919
8z2Lk3RCq45uRiTZDzAP2cKyDhrk2C18t2iW5qr9pump  42.360884
2Wk3FoZ5Pq5MN226fp8BAdK4ddaR7ZFJtYHeoqqjpump  42.439301
9B3h31AZeqdJMTJny8Wm8tVkzYHTWGCMynqTtQ3fpump  42.44124
4reBNTTTi4TN9gKkgUMYmkVwkjSLazgvh5HpvMgPpump  42.565577
7JX36PkeZ3iixEuDbsqgWacYtJbhm3scRvAaGwXR92y6  42.601553
4Xk7ueyioUsGvmPVW1hqoWk4XogUTKx1sWXWUgVUpump  42.656961
4ykGnADU2MUiTRHdDqKeKh2NJabDSXjZefdqSLh8pump  42.703007
5GMu5QfnTPPsBFV93ndXCHMp1dU1VspQEn9zYZtUpump  42.958021
7zXmjaHdqQ75zqecvEJtSR317VeR7q3CxkPyuio9pump  43.527257
8WEkMb36daTDYwS3tdypZPvF53FnoUnKzCfDCZJ5pump  44.138511
6kCQjFF4JmE1EJmWBRBXC5G27npBk2j1AHwXVSXpump   44.251332
8yu7MPNmL7EBHzrCuvAQpozUDfRi9NrJnEsWcXrKnLoZ  44.770893
32iv5BxGX3c4dCZpPCGaRLQJhj11mNDKK9ELEkcVpump  44.984482
Dib72NgnuzDoVREANqqRdT2xgmPchJAqFT77J4rhpump  45.446091
FqbpkR28hBwmDFtQZwwDFKhT6W3A19VBosGQyixRpump  45.942619
5fajGDooWtPh3p8rqp4oKGETjmnNtv8L7yb8d2dbpump  46.19598
AKNHc7wd15L6UaeWYahRTj9Z4yzTJwaZG7NEMk4qpump  46.693272
475rJxMdmwhWpW6KMJxDjePTSoPAdMrw3fsuRi8cpump  46.78122
J2cPcessn9yQVi5g1Gca6sdDrLQJss6czr72AqEApump  46.85445
Bkibdph4mdUGRfMABrcB187TXVvrqVJzrrhsE2wJpump  47.828512
6MvLtX7d36jVmjPguvbPtJaWW8G3RgGAudE5aUKepump  48.991138
9Fm11rHPTCmTyK2QM25rjJ62hqomVGmJsqtDBRHTpump  50.081772
eudLMvf9HZ8ZALZGM3Y56VUXEKBZbLagbop18jypump   50.089559
BJyxAJKERWiGbzxwcRE5pVdEUQrgUvM6YCG7g9ajpump  50.203661
HFQDqFevudJ2HA584CKtfJj9ibbuYtLRy4PbExXHpump  50.270806
CZ2gDRnV7WW7kPhZUHnktdo1oyU7GvxSKzMG8bE9pump  50.579686
6SSHm1ALPrxxtKwCHNo2EFAmpDc5VGuZXLnx29Fcpump  50.601812
7EQV9794R4XnRFk6TjZ78kdoGpR6WrbsmSDykHFSpump  50.635894
Ak4svYX5dwAcuqqx71AVMYJiJQ1DhNTksFFhmudpump   50.730406
6cEqrp3gKKRLttCYMwSNTHxbafYR7NGVGvJMBjrbpump  50.834493
7zAvu1QPZEhwMJJbTcURo583shaCHP5ZZ2w9tYfpump   50.995406
CY2USFuQ1fMMFhQyBuEScJrLsAP5MqN7BVQX4r4Kpump  51.129684
A1GGWE4MnvQqDdcGw3cJsA7fXSvw59yvDp5R9Z6Lpump  51.299554
7kgqsvw3u1dq3r5zqfBh6DihFXi16QXJgbyRWWoVpump  51.438585
7xsW4WCoJ3m1ZzFVYzkYm5DbxH1M7GLHyiU7yPwQpump  51.922934
8Ds7bGPzRdrVrBAwkctgQJ5J8qVSy3DRu5Us8Tr8pump  52.02262
J3bJWeHFR2ip5b6TgpYWKnc3d3s7cCHid5MMFz8spump  52.459194
8Wk7Gb2VCXvPftCANGrbjxQgquaBt831bmS5MyZp4VmD  53.228114
6VZ4ZGxbS9dkX9k75ig96bZaM8JoDXFinBWr6fdjpump  54.301208
8nTVjvCSiddp3c42qGwicyHX9gNKH1GHt8BQg7UApump  54.410624
HzxXQHGEEFuyq1avtmH5HonDDS38L2yFnjdy9xjgpump  54.51754
EGijrio6ETuW6hcrjRoVYnRHvDkPfCkZNo6V1YtHpump  54.856313
b4tkyn9a59B7863ZhRpkLPr6AeiWEgy1rhkQUPJpump   54.867323
F1GV5WVPbCwGPitZcXh6DG48wJWHN8QS7dVGLjMDpump  55.123794
41oCRkQPqeQdH5MrNNuGHbs2WMrXuJnSAW8RtL1cpump  55.236611
D72VnNxzy9v4NjfJc1ggoyXwCTYoVrhJUkFHQZq85biW  55.325931
DEvVrxH5P35tHyNNX1zLjxbQwN7qkZzt1YfV1LxKpump  55.943215
Z9LQwXYSQowxFGggJgGFzRrybETpzuVMRDmsQ3H688m   55.97629
J4dCknXVJXYURTCTJpQrQZmgJZoaeHPMc9BiW2Vdpump  57.882636
EopuHJju8E7BL6bu2Xv62eSG87cg5uFsSFQv4hn4pump  57.946537
6eBob9j6bjWUUJzfYxf7j7mb2jGryF6ZfmJkuqrfpump  58.019895
FxTcBqcU1jTU9aftmsvWFKwswmSD4NPXxRUe1cQSpump  58.036503
2HBCu12rvZUqzzS8wH4gCu29UhRCUwgwuGduFUt5pump  58.316863
7b2e6116xjtGcox49icbdw9Atxxs4dEcPS1SVBY3pump  58.497068
5BxEzmgWNctgidT1LFhZGSsL2XFdbaMwKgmxjWzvpump  58.642665
BJSK61BuhyShtNbtSbD15nhrKvdyJX25ydEMyLHxpump  58.747798
DYw7xsRsT8KFPNaBtqw6fxRS2yRbfywGbdJvSt6bc8JD  59.227981
FE51CcKkJpHtcFrvykyowGhDLdofGc2WXQA9CAJHpump  59.461166
8Kk2ZXwMwWQNDrZaeAuaaLWnR7bZzoZyK6JRLqQNpump  59.739018
8XCCNvwznE8bSoesr768HVgEoa4zePLoiGccZcW4pump  60.113583
4P3LDqgLnxizqw1EyBLxPKBrPCgxtMWxwzbs6jzdpump  60.486404
4yp7bd8YmeyjfursEqopzgDMB1r6D1EqPvyUZueCpump  60.875255
5dWL5tzkPv1NZfhFaiLmkSGDqrDaVgcGdhobaiCfpump  60.994728
6uDsMsvRRqZhUVWXYkYEvAGUZm4Mh7Khy664NQWvpump  61.772813
646ASD1vjScZ8bf2tRX166DRKvZrbFxZxgRyffbpump   62.033168
4DE6Jfte3GyweGZFyPrpcxxDehGaDMKAu6fkpzHLpump  62.166849
DbKMh4WnN9hdg7fqJAikemp3t6KrztfncoedM64hpump  62.439228
894m1vFqqgxfNeh4UUstNMay7ASrVEYCfSzm1eYkpump  62.684763
4aTKp1DCLJHBH3WiS5wiBKFTfw1rBwesyHjiyRs3gRqX  63.38431
ASeAbmvFReoCCjY1f17bKUPrdiPHcJWUwgb39AkYpump  63.520605
C3dj11PLrBa2LcsuWETKyaxybsaYxrDGYjKcbqmVpump  64.660012
DfGDDtLeTyXyzaamXTZSGueMGMcbzYGdu8QvNrmUpump  65.333384
AXMnJcPXTDRt1HipJKQrd4nUhSfgb4csiRGkCoELpump  65.618459
3wBUymwLUS7nGMQt2EmFKf6JeLXw3PSTRFHd6e7upump  65.730425
6onb7HBYDJghgMVrvDKtbQHWCtKgwLbsxt11mHdrpump  66.230195
9i27hULbnjWsHzLybWVkQHA5TfYwZXC8TTZuHygjpump  67.169437
5wpm26LaihMHtPDmcC855kAbdkpS11S7gCZX7QbSpump  67.967289
fLvJzpwZgPTkFpgMKdLwVnYZnyxYttzmTgjiZMrpump   68.460708
HmxnDEFit3AoEaf5rxUaTHgSRD7Kkwu2fVGDhhFypump  68.894638
5PgkmWKV7eP2jWyFmcb6R3SUJhAUbZVfNpwJ2Yw1pump  70.398531
2fojdC2fzgGKofDATov9VskVUJKG3yyetcKLEgvipump  71.249709
9nwymL4EFzXkhx9NZ8y3a5BwhzZfmQogxJVoKcBtpump  71.990606
6poaF87s78JDAMckFHAQZKD3UDDy54PXZPFMzUoppump  73.500467
7NXEBTjqVxEFH4TwvawRC3CF5kmkBt3P8boue4F3ZhPn  74.043951
GXHtQuLpbrr7NiQAVyhcTkEfenfdLh47TVAaJDqipump  74.640394
2pv4jW9dnK1QAysZ7zmj6Lbo8bAqSeooFRJ8y4E3pump  75.090139
HmqMvgudDRYv6avb7bdeZiNVWG8x9iyXwBKUuaerpump  75.3961
2rtM3hCKD1SE5dqXzwSW2AnCVepEk1j4XPEafXajpump  75.895144
E6bgVxxH1gerp5m98WUYz2Q1YNTLwVcF5QqjepVzpump  76.002406
42bdh8zKToaH1Y62TVRm3kdAfWcHySX5HQ2SrQAVpump  76.103475
6XQsvuzxGKCtfKaVw5ytjdXJCUMn5MxbiSbBddkKpump  77.873544
EE1CoA44VQYJtuXujQTrCS9bJiGVMBp9ENw3F9pSeQam  78.16708
EZoEMVdYd3j5XBCxQRurVT6RMgDSFe83c5m4zcQ6pump  78.759199
DF4dj1ikb9h6K5KyXM9xzqPhXjfyyVsYw5TsBWDkpump  78.953392
725QmErMdiZuz2nLNwJkAhhqpGXWPN7bSqnV2dEfpump  79.823116
BRyJUEN1HgHNpBytmFNaX8vk5iKmunRmCznunWT5pump  79.900545
BqzrVsnQPAKsHZK5ToSSgmsYGY8z3BZMho7cwTTApump  80.010874
5uZXoXhni8DdCDGqcetV7yeBaK4DMR8vNFAyt4HV1pDf  80.241678
xdRUM2J2aMd8Smna6ExjYqVt15tVDF8HLqW22xBpump   80.968387
Gujieqsc5hNNpqv4um4keA7xZK83F9RXNPTHn36garno  81.531102
Fc3GNA9J1Vb3JKwv6q5FURa89Lz1jegdhRCXvnjjpump  81.574478
AaoSciNPTFSVJDcVG8fjr4USRMwHk5bAfvdbFvvwpump  84.083093
8BRyRF7hZBRoLByYkqjZ6pPwg2gZHGNMcC3wvswXpump  84.369497
CEz8uER1ktv5H6P9mn86vFGCwkS29FKr3XKn9rdTpump  84.756999
BqN6tweJcC8C9gQFUB7KWrHbfUoEDN514cisBd5u1sog  85.703275
6cQNgWJfvArVPX9FnTH6Gcj1dJrVnuFmzaH4jMwxpump  85.909152
8dT4p7Wyboiu5NcJNdCdPZtdczGYhL6L2aNuPiJApump  86.359453
Ew4LDahcQsmMMwtqvFE4jsYugQEz8Um6y2Rp9KyNpump  86.381605
81coujkFqk9EUZnYTaeXsbqnQfoMzxvvdTE3a4VDpump  87.208005
3ygvN4kDLU1gA73Kn17c2BLB2CtqxJD664iE2sEppump  87.748949
GAGuGAmSPqXi9LuyCdEPoKLjdekqFZHeL6vehjf1pump  87.858122
7qkAoQN1ECV4QFk93rRW5kHgLpxu5bySipSh9wncpump  87.965972
CmyeHXQAubd4wZq3d2WQnhqveT6sTNiM1QqrVUtX6pEW  88.272554
Dz2b4Ld5KZCosxdxja3mvcjcRogkcyycFtrA3HEspump  88.925439
2TmnfVVCzSW6GydR3ikTm7U4VaWSsEUNhGDieZdnpump  89.83753
7vMqjfHUJ88uyXocjoeTTNxafcU1GY7ZSdCi8aTEpump  90.047491
BQs2QTttfmmM4qbPQoutjiUXDcTkziY2FYRnBeF1pump  91.589029
kuz83kCBksvL4kATPBLTFzcX4vJVd1kym3kR37Spump   91.755256
8rJrZNAa4VFY75FpLdxfkioWMwF2Pge5KJCwPYbnpump  92.943148
HWCQEaBvwMguChHfz89xofjczogS4mPLmYhZJ3CDpump  94.605798
AxbLriDwqMMMPkuJtQX2jHJkq5zxTgXrGxDnQvXuMwNR  94.771647
37KqU4oWPx8zfn2PQTJpcJFWARkAUJhA116D8iHYpump  94.995623
JDJMYj8Y8N528b4Fv1sn5PZnRZPF8nyuwdQtiqPhgtPP  96.380991
De2eUftyEgGvn9xQrjRDgj3jNCrcRGyTkKX54FCjxcsR  96.776152
8uxtrh4X8GN8D9Pq6fxmH4YVrumSBrTxFoAk1UPipump  97.03395
BmnG1BMJxULPiSP5QDMdKkJenwgF3PTonNohCdP7pump  97.322462
7QYcivFjEV318wfSSL9gqk2Bj9zodpqdTyEyBNv1pump  101.489538
BLY5ztuCGrqgRw9xiVVvYDiEEfLZR1JJJGmRvbuPpump  101.846785
BXTpxoyjAMy79tqtSLhakQVgqubjnDXZKLGyf7Jhpump  103.311999
BaqsiZnP5aNEUcSUkwz8W3ktWFt8EQQDfLm7YY5epump  103.767288
AH3RReAD4QrveXKsyUP2AK4de2FrpigrLeV4D789pump  103.888921
CgFuGP9NEvaYAvULTztbp3Rg4UMFwkazvjyR3AT5pump  104.41648
BuG45qgKryF1JbydqTVv1R1uLqKs6xALm4WbgEkbpump  104.709684
r29Kr3H2krn8qzMFGwtEn4ix32EyroFdHs3gDjRpump   105.978527
D88FUJ7f6845Qo3iZ33fqSpPx1RGyKAsz58a4ioWpump  106.534432
BpzeVMMgrJ9hJqQqoW4LRDsA58rB6Ggwm6sRvvyqpump  108.48132
3eJGLxhmnB74hm6GUKmh9vDA31okepgjfBzA1MLApump  109.462299
5ioLSSuMfSeEX34HNEZyQLg6fbg6KFiFTiaYhVvbXFu4  110.104106
GxuJpJd29tjjyNDqSj7ozChKTpDkydBbgp7fKChpump   110.352586
BKezhSk6jT9fMAmgRRBe3Lad7sez85P7vMLEhfLPpump  112.978467
6k9q2MMibPVR7qe24jbH6EJyuCC7xnVkxo7bywyUpump  113.341188
8o2fKcvJkLNto6uZ2JDbxN73XGS6q5aWdihXi4Mzpump  113.566217
F74aXkrqBPRrKjqYUKMxm2TomuH7cYjz3FMTi259pump  113.785698
ASt5uT6zUy2RJhh2nGmAtPnx8BxKUF2JNe5L4yCZpump  114.654014
CgesrsxFzH7Q4EqsGaz2evNrotYELVYjBAAEBvsYpump  115.774193
AUawJGVc4PQakpdfX5q9H2kuGfC34a2DGZhuSE5ipump  115.989811
ExTHomJnvVzs41vaNQTqHfXBR8VGhmA48bWypiVfpump  116.168627
BFJnCUxr8f7epgCELZuMD6VEyTUaSsA4oVfsSZy6pump  116.450657
Btq3Z3tEVkB3rtC4DxHLrHbXMLmHdBbHPLJ6KBczpump  116.672579
GLwHRZCcfSCYNuwEnNhcujp8yhMK8dMjhtnXvcC6pump  119.105015
EkVNa2yAPXqr1meBbcjVnmi2ZN7k3t7kf2ZfHy6qpump  120.659744
C6RUmtRshmoFo3dsQcsZVCgACckQJUHrAC7oCgVDpump  122.522084
FeDNWXiMcgX7uXvDE6N5qhJwqcAeGnFgjAqVLaf64gbF  123.060997
gPX8861NpVskeqHby1QYg2hS31bxZbT5AXpuyKvpump   123.902952
4ko7zDyfUDK9EWY6BjKCEgGzJ9TbJcMJspYmegJhpump  124.377438
4Lp8CFf6cRCVUnyc486ZfxSwUmupNVcevK4QHxDqpump  124.969998
2tyjDmdWEoM4pXZ2EiNrMg5LD1EuvxQh5jbVSsvipump  128.464085
BST5Z7Daw7o4wXb9pDW9tcTfT4mEyNnCwbSMKXYApump  129.02242
BSgDNqUvgmPuRibBTyTdthHk2mvnD2GmFwGdu1oJpump  129.198975
333bm1Rqn1yyuD3vhJk6cycCH9Pjv9curwwpMa9QWAzn  129.38734
DTPLjsdCCJEXwLqcZYcu2yLWwTyCrsiXDJXKjLHGpump  130.318769
GZMYw1zgHMoDzYGtEVRsTPKc31skwQTYE5ppJ7DRpump  130.650434
FW46Ko9iwveDSDFdxEc5hEHwGicXcBWAMFf78HNpump   131.497035
CLcbrCAF7s4QhFDNTg8ZEQgJxFbt1U1J9tmJpF9Bpump  132.25085
HTUJBZoFu9zCq74XegPMgdeiSYmTa8wBrgGFvwSrpump  132.87954
By1Azw5NTCujCqbUtCTTp29hm7oFgAFxmLcsKPG4pump  133.346567
GmddtLnbFn5uxd4Bbt776WZGtAJjUBwRbzAz4bvDpump  134.627141
F3uqyAgzKBp9SwymDDKn3FPADZbLMctqm4XdKdGvpump  137.692843
4FwsZCvUK33w9D2LA7LwwoGhec6aYQWs6Fug136zpump  139.333494
EBc3NC14egaCFAWmMn68hqcPBM1NHBBsNkmGpTvGpump  140.432918
74tADCZ1pS1vn9cd2xg21ZC7ywGcb1Mce3cNoKQ8pump  140.971289
6ScutFakFtZGpeck48jL9vso2uRSopXKkpu6zEGPpump  141.188719
mauiX7S8A1q7xkFK8QcG2483hAgHe6cetVnmAywpump   142.656478
2mMxG1SKFrR4WG7NeuxvgwkvpWKB1DDnVd5pFiJepump  143.109776
E4zG2p1mSswbMsFWbPMFku9tgMbTwrzA2KUb3RGspump  143.784968
6vXvsSPFtSWe3hUAxH1ZrB62rT8YTSY8ipyxwgbNpump  146.799882
Bq1onVyCRY5peS7hiabNrVKoQYMhJbBg9w2VuqLNpump  147.662718
AueossvG9z1uvQxZtsmzKVvDdWNxRUs44vm224V2pump  148.234756
5Xoae8F3qMqm8NusMAz4CpBGSQGX4NzWME4oBqqBpump  149.874287
2t6SpYGT6aUAfRjcA4MAfooqXsuvRnkStPoNAA5mzYaC  150.44929
2iAFGH4k3A74gvK1Kwzf4Cp7jGJSxgwGz7T5KdZe7JJh  150.969744
EHMkqqqjyxLM1Pjn1YAHNEMKpBenkmw9oiRG5oCHpump  151.784078
5fDmg3NnzKjxsfwMgPXnuViqXjNpnB1QeVSFe2eUpump  151.871261
32Gpjz8wRDR6m6kmdJNXthJnEURMoHhDHNDfdcrypump  153.136518
2rqTfd4trJR8a4B24LJoRdiX1AUsCqsY8HEFdZ3upump  155.923994
JCD1EJkGq6PEmyYZwtNGYeUwpNvPcmF8VZzvxP1opump  155.99894
GvQqezbVvW2zq3Wrg1UzkQ2DLNpMgwwFsSzBYH1epump  156.117834
58vSH6EFydwfJf75ybBT4SLYzzmmUmESV9CJpJgWpump  156.727484
Bhgoito5U6GuBryf5QxtJb36zKtKSNUtWahjw2MJpump  157.198608
57chBSJo6aTP4EYm14NDjggcdApebxXMtsd7dbv4pump  158.110038
AgpJqEyFMjPjRm167CKrE3MnGj7CGKgCrHr12Euppump  164.816596
9sFo5RhqJYpEHnemyJywwGUvhRv5MZxUgH7MZQUEpump  164.881357
HvEtheE2tNiqB8AGs4xG8fEZE934Y1CfKLJviPNcpump  165.098692
8giQbewjxCbJg2D7gUpYpPwqSzxDdu2Aq7fWMTiFpump  166.917129
EdGWyftbRk7nPuTDwuzhZnF7qYkAhbFkJniWDmTApump  167.270617
3Wg1nnqNC55HEPaDqS3w2GrQ4wvVCTuttZty6s6Apump  169.603914
4oQNUvKenQcqXshvtGJNTvFRcEc6hJ7AxwL76qXrpump  170.042652
89hawm2TdUUNpnuwgtVPoc1hBCPp73MwhB47dJeQpump  170.906689
6eyRizkmf28bXLaFSNu1XkiL7u9KpHjURmhiqoaqpump  171.134552
CsvfXpmQVfxL19Y7RzxcSJ3zy6FzTb6FTpSVLYNEpump  171.266644
EmXDnVPtgCwYpLuZ3Y9iKHByWsBDNW4BeLVxjUYppump  172.2224
5z8YjxvM2Kriv2JRh9Vop7v3mNg4v6X6V9M2nfHspump  173.771901
FP5wqVarTwfx1BdsN9CQa4NGQVudLuPhda4SNx1Upump  173.933383
o6MXoCayGBje3TavXW1ALfXtBPBQJEoMzJj4TnXpump   174.486531
HL5agNehWroNGM7kttbHDN8UEC18rjxQPqziavLypump  175.418463
3q23MT96sduFjJfnGdx6L6wjDVZbJCAtamqMKPzppump  176.223439
6h7YCKNMw9DXWXqwD2ufDqVknA42SFL6xnZpQc7Apump  179.684194
GJ4FRuzK2XanpP2B7uvqDnbvAY6iTqvvivmDN8T1pump  180.281091
3FUWgwFR6gu9L9RUR9xYdpzKJp5i6eDbbqJfR1u1pump  184.534118
ARuBZSAPd6hbC7AUm4RgeFoc8cmPje63sYAo5MEDpump  184.691863
6aYhYT3Zd3j72rf1cCthLn98zbcimBvwdv9NWFptpump  184.698558
58rKyghDBY568S88qB1h8xkCB2ww6xjTBUj2szBnpump  184.777306
8Xs3qbwDrJGgovZ3fmur75gDv8FJAMdR869Wp4Gppump  184.877565
4arM5NYhyjUSWuWsFfm2ZAqyQyA49uyo5SfNjYf3Uyzo  184.976926
872yVNp7541uxpNcjSbtaTPMuYCzYbBtLw1QGscypump  186.585781
8jkbEJrzEQrateo41hEL6YjWfPd2qXk452vztrZdpump  187.293168
8KWKNaYByr2n5vc7USyXJJWLiEqZD7qUUC924JYRpump  188.055309
6wghxNJ491SXhizPB4gsYj6Xt35jnmxpFKDS61xApump  188.69993
H71AaqPngdboZTPEbXXxSVFZKEazu56e8uiP8Vkepump  189.976217
EAfqkDNR5rBcEmf8hT8erHfmzwsyVcTURhmE4iiApump  190.844431
U7Y6VasQXBtpDfvDDnKhG2GotikP8gWYEGpn5qrpump   193.299071
AvxFt2mSY3C7MjTnsKpXHn1qQ4HV92QyRb3LTerBpump  194.903869
2LbsXJzKHLNyNg1Z3MU8sxkNoFJtaVaZAgXfZGw2Rzvo  194.923854
HRuKrCt9KXCNC3CwWSjkHizafzBFFh32qE3dvP2Spump  195.30016
56npPFM7gK8MttpbDaGXdc6NYZGT8T4hD9gXefqWpump  199.375771
GJUUAVbuX1MkZi4v4Uu1DZhestj9qyx1VN4xdG7Dpump  201.147661
B8fQ7gqEadXmnzPUjWMrwZrjS2CDjumpWkrBskv9pump  201.853917
EWwrxpKZjURijR2mxFjfyBgFBzh1XR7KQzc9VXRKpump  202.645934
8D85VwAF5a9ZNtHbikRQzmNGQe7NG2nbJq25auM6pump  204.313287
2SxWb8ZZr4w3tbCVsupDEyCNCRqYFrmEXBrXedJ8pump  206.001652
3C22Mba7yDWk9DMBPKZvP7vBzaFMiDqmx68GtRQ6pump  207.011224
HTUy4dtQZn3wtjxBj5qAN6UHNvySDqk71Lx2wZrcpump  208.42592
3zZEenM9rGTkpsXL94fJ4hq36Y3Vmm6aPbxHgAmDpump  209.33868
GWbFoscc4WCmZz1fJMbVFUT63UjML1HzxyuRbMjUpump  211.94766
aZqACKiMVW1ZtNszcqp5XreZmPZwFpMp9vuXvBYpump   213.540746
HWp6ePZ6jGWPL273ULyDGBSQJjVMXxBFrASsBRgLu5TN  214.071713
DxeXR3y96WYADEC3wYKqKKhiGJoYhEX3FRxnRQcLpump  217.869622
2uQ1pp1uY57jrtxK1cTcgKTrVs2NYqW6p8mhgTTCpump  221.442471
FUj5otPaj1MSwYBEJWgDSb1doDaZFUjhtpuK9MfYpump  221.474184
SnPUHBKyr9SEc7tXmiiGRcEUChrbTcPGarQzWg2pump   222.845869
8xiRYngCwft6sEB1TFYvJ1kRkHKwHQ86yht5JhDdpump  223.093672
AoqJSAoDN9J3gEGm4zceHhaUe88XGDZ4Pu1i1qKApump  226.048668
E9cbkF6qYQAf9DbK9esCXvT8E4xkXBJSwvhkwGBgpump  227.559726
DCEStYA2V4FfwNchDq3ycfvtun9qWqK5otfHgfvApump  228.621019
GzthS8UPSB1YefZFKcY4mFhJZA9N6adsdps5VEPDpump  229.15037
B5NnmLv91yLExqbaHmPoPnMPnj4R3p4Ac94STwyQpump  229.591368
59nqFtkiKsPk7QiAYzfRh6F5g19gwAUX9fT6DZoCQjjA  229.666923
6FLzVsRuM2Zkb8yD2XvDwhNuq8QnDv16SZcZQKkPpump  233.822407
4QpcxTkRwXp9Zdu7nKeGnL6p8KxnFG3XdDb4Hj3XMZ5p  234.978255
5zy2VYwPmHX2WqbJBqoDqL3UtpukRaabcJeccv4zpump  235.395426
HZmFSaKkmNvGgKDfKQMSNXTWRed3EDQceJ13V7gVpump  235.848209
EU4xdfYJ6ZZndEsNQo584h45rQjyHdf4pWUogv5dpump  235.909021
5zQUHnkudN37gAYcWK3314zfBtkrCWq5yRrZ3CrNpump  239.136409
tGRCoQZXSzLVCJCtZeXcF9n6XQJHio48PgevsrRpump   241.774272
EGwi12zaML8XnRQzUb3SnwKV66Z6EGwjU5NQCmWn6mqv  241.823005
3L5nEaQTSshkdtatB7ByzTw7WKtsFdzxSnBY1qEfpump  241.914834
4ZRTaLX7EvAJEw4wmzWwquATr24X5GQwT69AVPL6pump  241.936994
EvLSCLdcA1MSqpynzMfJbKEqPG1L6UZs3QjTf1eRpump  242.504813
555vKb1NBaYy48D9P3ZRfS6Pt2JYLDshHcqbfqtr2SqC  242.604171
Cq6kL1XghaozV7bXUNAqeiXPqNAgKq644f8prfG5pump  242.737094
HR72xSiJVteyYCYcHJ3QbeFLy4aap7vmTxfTAnf3pump  242.881181
DfoJDDTmA71ZZCbXzsNHjoGV8b87TncNUABQfcQppump  243.566834
5E7f7khByVSKJgaLMyadbNQRT5zFG4fmumehhtG5pump  247.625415
49Nb1YiEtcfhkUxC4SMqCDoruPnzfJSbZeuqy4Vnpump  248.060457
YvQ5N5WqF8841EQdrDvj17BtzgAeizYqjJmMBEfpump   250.830057
D8AvnwYtLgZt5NiJM1Vz29CNqPzLBzgNFTdJCHe3pump  251.041751
Dv5SPC2z1ZjhNKrdxBm17cj5uWX5WvpKVFJkQwRpoTMD  251.808714
HJjP5APgNnoLAgH4pLvWD3mjwMSfspgjxp7GEjmppump  253.759682
6Ny9rpf2B2x5gPJXpTdZSFzTycUqsAFzP42ht7dWpump  259.500322
3okJJCSfC3nbJx3N3RJmDtWQ4SeSxfdCiCW2GZpvpump  263.462574
7KpqXMaeXkHe52mkp1DJnPZJLrZy7iPuoCrjuziApump  263.489532
