mint,creation_time,transaction_count_0to5s,buy_pressure_0to5s,volume_0to5s,rsi_0to5s,price_volatility_0to5s,volume_volatility_0to5s,momentum_0to5s,trade_amount_variance_0to5s,transaction_rate_0to5s,trade_concentration_0to5s,unique_wallets_0to5s,transaction_count_5to10s,buy_pressure_5to10s,volume_5to10s,rsi_5to10s,price_volatility_5to10s,volume_volatility_5to10s,momentum_5to10s,trade_amount_variance_5to10s,transaction_rate_5to10s,trade_concentration_5to10s,unique_wallets_5to10s,transaction_count_10to15s,buy_pressure_10to15s,volume_10to15s,rsi_10to15s,price_volatility_10to15s,volume_volatility_10to15s,momentum_10to15s,trade_amount_variance_10to15s,transaction_rate_10to15s,trade_concentration_10to15s,unique_wallets_10to15s,transaction_count_15to20s,buy_pressure_15to20s,volume_15to20s,rsi_15to20s,price_volatility_15to20s,volume_volatility_15to20s,momentum_15to20s,trade_amount_variance_15to20s,transaction_rate_15to20s,trade_concentration_15to20s,unique_wallets_15to20s,transaction_count_20to25s,buy_pressure_20to25s,volume_20to25s,rsi_20to25s,price_volatility_20to25s,volume_volatility_20to25s,momentum_20to25s,trade_amount_variance_20to25s,transaction_rate_20to25s,trade_concentration_20to25s,unique_wallets_20to25s,transaction_count_25to30s,buy_pressure_25to30s,volume_25to30s,rsi_25to30s,price_volatility_25to30s,volume_volatility_25to30s,momentum_25to30s,trade_amount_variance_25to30s,transaction_rate_25to30s,trade_concentration_25to30s,unique_wallets_25to30s,transaction_count_0to10s,buy_pressure_0to10s,volume_0to10s,rsi_0to10s,price_volatility_0to10s,volume_volatility_0to10s,momentum_0to10s,trade_amount_variance_0to10s,transaction_rate_0to10s,trade_concentration_0to10s,unique_wallets_0to10s,transaction_count_10to20s,buy_pressure_10to20s,volume_10to20s,rsi_10to20s,price_volatility_10to20s,volume_volatility_10to20s,momentum_10to20s,trade_amount_variance_10to20s,transaction_rate_10to20s,trade_concentration_10to20s,unique_wallets_10to20s,transaction_count_20to30s,buy_pressure_20to30s,volume_20to30s,rsi_20to30s,price_volatility_20to30s,volume_volatility_20to30s,momentum_20to30s,trade_amount_variance_20to30s,transaction_rate_20to30s,trade_concentration_20to30s,unique_wallets_20to30s,transaction_count_0to20s,buy_pressure_0to20s,volume_0to20s,rsi_0to20s,price_volatility_0to20s,volume_volatility_0to20s,momentum_0to20s,trade_amount_variance_0to20s,transaction_rate_0to20s,trade_concentration_0to20s,unique_wallets_0to20s,transaction_count_0to30s,buy_pressure_0to30s,volume_0to30s,rsi_0to30s,price_volatility_0to30s,volume_volatility_0to30s,momentum_0to30s,trade_amount_variance_0to30s,transaction_rate_0to30s,trade_concentration_0to30s,unique_wallets_0to30s,initial_investment_ratio,initial_market_cap,market_cap_at_30s,peak_market_cap,percent_increase,percent_increase_at_30,time_to_peak,hit_peak_before_30
G9LHJRgRQtb2UXAGe7xKFfnVMbBDCz9zzUXDT5yxpump,2025-01-29T15:28:46.485446,5,0.8,0.552331521,34.50184185958571,0.004249376662177522,0.812424411877146,-0.005892593344967768,0.008054258758886376,1.0,0.0,1,3,0.6666666666666666,5.071488123,0.0,0.0011183906041718102,1.396965603985399,0.0027432420811791505,5.576988412997182,0.6,0.0,1,1,1.0,0.02065996,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.04995,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.084172388,50,0.0,0.0,0,0.0,0.2,0.0,1,8,0.75,5.623819644,2.9991985013401745,0.14574581008654242,2.329427243575227,-0.2683121916054811,2.681520340623,0.8,0.0,1,2,1.0,0.07060996,0.0,0.0016555895271876992,0.41481456723669013,0.00331667009865587,0.0002144766108004,0.2,0.0,1,1,1.0,0.084172388,50,0.0,0.0,0,0.0,0.1,0.0,1,10,0.8,5.694429604,4.152337622228103,0.15554392815514068,2.6145199968561568,-0.264878151778075,2.216585013347008,0.5,0.0,1,11,0.8181818181818182,5.778601992,5.4950335627787865,0.1563098541747156,2.7152068377399523,-0.2607740134682739,2.0345390640706205,0.36666666666666664,0.0,1,1.0,38.53039472289775,28.470649408548105,38.783116185075635,0,-26.108596568234393,1.488981,True
3uLGoTQHq5xmnKpUNjYCjM6aWaZ1mxywbhEs5Wgnpump,2025-01-29T15:27:00.571846,4,0.75,0.543711305,32.80269533657142,0.004573715402392632,0.6075167570909126,-0.006368702415338565,0.006819197464910089,0.8,0.0,1,1,1.0,0.085180764,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.2,50,0.0,0.0,0,0.0,0.2,0.0,1,3,0.6666666666666666,5.250227474,0.0,0.0040789556250616695,1.35527369904768,0.00967292704468281,5.625585786315625,0.6,0.0,1,0,0,0,50,0,0,0,0,0,0,0,5,0.8,0.6288920689999999,46.69960829368496,0.004183669690954259,0.6089992314034348,-0.0015409108430035371,0.005867400264248932,0.5,0.0,1,1,1.0,0.2,50,0.0,0.0,0,0.0,0.1,0.0,1,3,0.6666666666666666,5.250227474,0.0,0.0040789556250616695,1.35527369904768,0.00967292704468281,5.625585786315625,0.3,0.0,1,6,0.8333333333333334,0.8288920689999999,64.16884850476688,0.00523573915402085,0.5443207365863055,0.009840478490485314,0.005654617422713558,0.3,0.0,1,9,0.7777777777777778,6.079119543,9.430153159958962,0.1329466239695693,2.320323058908962,-0.2532830065524382,2.456367034970046,0.3,0.0,1,1.0,38.53039472289775,28.565652423603098,38.90955224339834,0,-25.86203014778053,17.850975,True
HUBD68dwvHZzk1PGQ37qbyFj731CcC23ckxCuY9kpump,2025-01-29T15:21:21.969131,8,0.75,1.095230306,65.82838413412915,0.006761657703553853,0.6972393711573636,0.011846350867310389,0.009111601895714578,1.6,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,0.0,5.1224e-05,50,0.0,0.0,0,0.0,0.2,0.0,1,8,0.75,1.095230306,65.82838413412915,0.006761657703553853,0.6972393711573636,0.011846350867310389,0.009111601895714578,0.8,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,0.0,5.1224e-05,50,0.0,0.0,0,0.0,0.1,0.0,1,8,0.75,1.095230306,65.82838413412915,0.006761657703553853,0.6972393711573636,0.011846350867310389,0.009111601895714578,0.4,0.0,1,9,0.6666666666666666,1.0952815299999998,65.8232370929467,0.006412581631065535,0.819606139056163,0.011843424718415959,0.009948942360812995,0.3,0.0,1,1.0,38.53039472289775,39.42817713164242,39.47954431898719,0,2.3300628379265884,1.774262,True
4sYJa6cAodMzttxcX6DKoZhytQ6oW6s1rwrVxdX6pump,2025-01-29T15:21:34.109276,1,1.0,0.099,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,1.021606953,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.001,50,0.0,0.0,0,0.0,0.2,0.0,1,1,0.0,1.021667873,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,1.0,1.120606953,0.0,0.031416824943223245,0.8233100379486937,0.06487171314199555,0.21280089743098607,0.2,0.0,1,1,1.0,0.001,50,0.0,0.0,0,0.0,0.1,0.0,1,1,0.0,1.021667873,50,0.0,0.0,0,0.0,0.1,0.0,1,3,1.0,1.121606953,0.0,0.029327070536956386,1.2297462093665896,0.06493621152259751,0.2113829046928765,0.15,0.0,1,4,0.75,2.143274826,50.022607453524394,0.03141730715945479,0.9089878295105478,5.8695156401489476e-05,0.23722031604923893,0.13333333333333333,0.0,1,1.0,31.809133302267693,33.830257199166866,51.0750954671801,50.97459994610362,6.353910613324023,97.454554,False
7KNPN5Mubf3uDvwfmvAPaCY3ea3hXAeFXLH6BPjgpump,2025-01-29T15:28:30.656754,2,0.5,5.407584924,0.0,0.08117824752653272,0.0,-0.15016626113640072,0.0,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,5.407584924,0.0,0.08117824752653272,0.0,-0.15016626113640072,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,5.407584924,0.0,0.08117824752653272,0.0,-0.15016626113640072,0.0,0.1,0.0,1,2,0.5,5.407584924,0.0,0.08117824752653272,0.0,-0.15016626113640072,0.0,0.06666666666666667,0.0,1,1.0,37.19858504898271,33.13304374003579,51.13460978472987,54.33115709481944,-10.929290196370257,84.401767,False
5ktN7ncXxsVzMDX67kAU44tLkhUnu37pWQnD9shopump,2025-01-29T15:29:59.643937,2,1.0,3.021560728,0.0,0.0006339379968310405,0.9857287475309019,0.0012686802582836366,2.2177751242479724,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,8,1.0,11.213670688999997,0.0,0.08386979057795414,1.4463219759121875,0.3506755608988577,4.110035681794608,1.6,0.0,1,9,0.5555555555555556,13.929893623,20.66829402484248,0.1916860312903883,2.096186505679093,-0.3112150282435326,10.526171041268462,1.8,0.0,1,5,0.4,0.19247662100000001,84.27695054777992,0.0009572803966538369,1.29664528677574,0.0021088019055815034,0.002491485331014745,1.0,0.0,1,5,0.4,3.1088986320000003,16.039486717259933,0.0024345739041263053,1.8740967989182693,-0.006188124999691642,1.3578667459092844,1.0,0.0,1,2,1.0,3.021560728,0.0,0.0006339379968310405,0.9857287475309019,0.0012686802582836366,2.2177751242479724,0.2,0.0,1,17,0.7647058823529411,25.143564311999995,46.73833186977715,0.22090803520646912,1.8531201002213848,-0.06962562615276856,7.512127941888261,1.7,0.0,1,10,0.4,3.3013752530000002,2.3591763962913177,0.08377648803947992,2.649734250393693,-0.15489179278521534,0.7652342890826026,1.0,0.0,1,19,0.7894736842105263,28.165125039999992,56.41429502366145,0.23423058585282053,1.779049643313843,0.21927732339034597,6.954922570539766,0.95,0.0,1,29,0.6551724137931034,31.466500292999996,50.60124053994377,0.22625378596836584,2.085477038236235,0.023025386759833025,5.120492281525247,0.9666666666666667,0.0,1,1.0,35.911773842808245,37.58116361619877,63.570509353012085,0,4.648586228844395,16.511462,True
3w1WL7BqgQEv71SEG5GYvPiyQNJfQdNuEWbGEfuxpump,2025-01-29T15:31:54.481333,1,1.0,1.828417937,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,0.0,1.828417937,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,1.828417937,50,0.0,0.0,0,0.0,0.1,0.0,1,1,0.0,1.828417937,50,0.0,0.0,0,0.0,0.1,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,0.5,3.656835874,0.0,0.05871403591484204,0.0,-0.11091575991831797,0.0,0.1,0.0,1,2,0.5,3.656835874,0.0,0.05871403591484204,0.0,-0.11091575991831797,0.0,0.06666666666666667,0.0,1,1.0,31.867646956881405,27.958993476234856,31.867646956881405,0,-12.265271690549234,0.0,True
4AxnLtfjqkbBbAADQ1AMLBXgxass9tGsN4ocxdb6pump,2025-01-29T15:33:01.217163,2,0.5,5.407722672,0.0,0.08142428621218843,0.0,-0.1505871233896295,0.0,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,5.407722672,0.0,0.08142428621218843,0.0,-0.1505871233896295,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,5.407722672,0.0,0.08142428621218843,0.0,-0.1505871233896295,0.0,0.1,0.0,1,2,0.5,5.407722672,0.0,0.08142428621218843,0.0,-0.1505871233896295,0.0,0.06666666666666667,0.0,1,1.0,36.98404619819239,32.65188680091057,60.334573359292335,84.78127688967051,-11.71358962203967,87.720158,False
4KMG2jrugsc8C8qF9T9jU9WMFvvFVTdXUaXmsGAWpump,2025-01-29T14:43:47.591413,7,0.8571428571428571,2.123844687,0.0,0.004485519162323801,2.1500493767785467,0.014978652952429066,0.4255457880276864,1.4,0.0,1,1,1.0,0.008112916,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.00985438,50,0.0,0.0,0,0.0,0.2,0.0,1,1,1.0,0.500328709,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.001998,50,0.0,0.0,0,0.0,0.2,0.0,1,8,0.875,2.131957603,0.0,0.005275892440176743,2.3188918435855994,0.015523622782380855,0.38188987116662687,0.8,0.0,1,2,1.0,0.5101830890000001,0.0,0.01640743220161894,0.9613692409157841,0.03336225331255689,0.06014126685200007,0.2,0.0,1,1,1.0,0.001998,50,0.0,0.0,0,0.0,0.1,0.0,1,10,0.9,2.6421406920000003,0.0,0.013599072651536936,2.132836725071253,0.05008801591719976,0.3175609554179271,0.5,0.0,1,11,0.9090909090909091,2.6441386920000003,0.0,0.016814387345921344,2.2571390963345377,0.050224515457400275,0.2943741964085865,0.36666666666666664,0.0,1,1.0,27.958993476234856,29.3231660463555,29.363220376255367,0,4.879190559131503,25.087421,True
3yb9dk75Q6zjLJnHTaMAb6hDQHgoZ4csaUwAG4hppump,2025-01-29T15:32:59.642853,4,1.0,0.08175566000000001,0.0,0.0015190973704972328,0.008992216129795639,0.004081271778647977,3.377918356100013e-08,0.8,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.02003415,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,4,1.0,0.08175566000000001,0.0,0.0015190973704972328,0.008992216129795639,0.004081271778647977,3.377918356100013e-08,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.02003415,50,0.0,0.0,0,0.0,0.1,0.0,1,4,1.0,0.08175566000000001,0.0,0.0015190973704972328,0.008992216129795639,0.004081271778647977,3.377918356100013e-08,0.2,0.0,1,5,1.0,0.10178981000000001,0.0,0.0019110239209964883,0.011333709545153172,0.005418244232874678,5.3236899684800065e-08,0.16666666666666666,0.0,1,1.0,28.034564182704305,28.204993191486853,28.204993191486853,0.0,0.607924587918842,117.190851,False
Hq3L7WxN7NUUfpRWBWtdihptYECMF5DVq9xTmJk7pump,2025-01-29T15:23:26.312973,3,1.0,0.061674327,0.0,0.0011171591926796513,0.0011167692048813871,0.002740217481575806,5.271002086666787e-10,0.6,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,3,1.0,0.061674327,0.0,0.0011171591926796513,0.0011167692048813871,0.002740217481575806,5.271002086666787e-10,0.3,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,3,1.0,0.061674327,0.0,0.0011171591926796513,0.0011167692048813871,0.002740217481575806,5.271002086666787e-10,0.15,0.0,1,3,1.0,0.061674327,0.0,0.0011171591926796513,0.0011167692048813871,0.002740217481575806,5.271002086666787e-10,0.1,0.0,1,1.0,28.053257324412886,28.223594813973016,28.261024404170445,0.13261808229651606,0.6071932666867026,58.135339,False
6VX81brTtfLDNayQdLFBEpUrY2hx2TDkefU5MmdHpump,2025-01-29T15:15:44.791306,2,0.5,0.989840348,0.0,0.0158377396159095,0.0,-0.03118163265306088,0.0,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.04995,50,0.0,0.0,0,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,0.5,0.989840348,0.0,0.0158377396159095,0.0,-0.03118163265306088,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,1,1.0,0.04995,50,0.0,0.0,0,0.0,0.1,0.0,1,2,0.5,0.989840348,0.0,0.0158377396159095,0.0,-0.03118163265306088,0.0,0.1,0.0,1,3,0.6666666666666666,1.039790348,9.107994120161734,0.014303268742008289,0.6052016698680838,-0.028057022032886205,0.043999656833242286,0.1,0.0,1,1.0,30.814849231968097,29.853991922957412,30.814849231968097,0,-3.1181632653060882,0.0,True
7WmwschJpcj6sG2EV3ho8E18ysic9qs2kcphnh2vpump,2025-01-29T15:30:44.367074,1,1.0,2.949775169,50,0.0,0.0,0,0.0,0.2,0.0,1,17,0.7647058823529411,33.741082526,67.12275126019563,0.18195884212937924,1.1388092113290496,0.678891834499991,5.108837911781414,3.4,0.0,1,12,0.8333333333333334,25.069498432,97.81607932229308,0.315018698403883,1.6495289460066993,1.1007038821794168,11.875411841761403,2.4,0.0,1,52,0.8461538461538461,44.34996156800001,52.75423788156113,0.08233396528815447,1.7468893572233597,0.07865624313227784,2.2197834353641133,10.4,0.0,1,41,0.7560975609756098,47.188978943,80.76071220646479,0.2497205499724483,2.2006340521338403,0.9070152465856289,6.415183817720502,8.2,0.0,1,85,0.8470588235294118,45.95355622199999,62.33562780903963,0.12680231799605554,2.0601597142178028,0.35192270506951856,1.2405154604693518,17.0,0.0,1,18,0.7777777777777778,36.690857695000005,68.78595533758465,0.19301954278314995,1.0830582678153702,0.87718084686653,4.873874722300487,1.8,0.0,1,64,0.84375,69.41945999999997,61.674927687959965,0.20177180202676723,1.9035242744124512,0.9388615195818224,4.263039464378621,6.4,0.0,1,126,0.8174603174603174,93.14253516500006,65.34447844202137,0.20731325820990879,2.345440520926196,1.2560933589850776,3.00610306603755,12.6,0.0,1,82,0.8292682926829268,106.11031769500002,63.80395473642347,0.3729038936740535,1.6489326285214612,2.9509732380901004,4.552954900378215,4.1,0.0,1,208,0.8221153846153846,199.2528528599999,59.64539559110963,0.2824462324625791,2.0051103303900213,4.199138086622988,3.6894274575527515,6.933333333333334,0.0,1,1.0,36.22886437130725,188.60613359833255,249.30074039321724,32.18061132844372,420.5963169734515,31.347889,False
35aUg774Ms1Moy4PL1Ui4sKHy48afWvnzsL9QkMnpump,2025-01-29T15:24:54.492752,2,1.0,0.030103591000000002,0.0,0.0007081167307345354,0.9931274644277488,0.0014172370307219417,0.00022345321256755227,0.4,0.0,1,5,1.0,6.385970555999999,0.0,0.052884813540993315,1.064708782916734,0.1578200592954646,1.849164248168933,1.0,0.0,1,12,0.75,1.8342951759999997,96.99836128412258,0.021823721779620674,0.9851312048575971,0.05482132411014027,0.02267587778308563,2.4,0.0,1,4,0.75,0.43397810800000003,8.888141763166033,0.005057454982760821,1.0900043701975324,-0.011006453399577705,0.013985311367812555,0.8,0.0,1,4,1.0,0.099729188,0.0,0.000994357601215241,0.80078512369291,0.0024263926751622623,0.000398617697776325,0.8,0.0,1,2,1.0,0.020004442,0.0,0.0002017377407595278,0.00022205068254342383,0.00040355689417515445,4.932841000000743e-12,0.4,0.0,1,7,1.0,6.416074147,0.0,0.11513956429461024,1.3997269903553122,0.3259402518802344,1.6459981486060034,0.7,0.0,1,16,0.75,2.2682732839999997,80.89093951218702,0.020773953981487646,1.019082427654444,0.047421399163849756,0.020872257112525393,1.6,0.0,1,6,1.0,0.11973363,0.0,0.0010327010666857644,0.8897814620848831,0.0032358896061288295,0.00031528006002089166,0.6,0.0,1,23,0.8260869565217391,8.684347430999999,90.40308844934154,0.08041465911661581,2.1230200158482124,0.3635892275721555,0.6425795275856931,1.15,0.0,1,29,0.8620689655172413,8.804081060999998,90.54204513712217,0.07376476543811451,2.3995612006923364,0.37019994606885515,0.5306836792036576,0.9666666666666667,0.0,1,1.0,55.71964894936483,76.195990199325,76.82427588392882,0,36.748869808149756,15.787507,True
9qfRRpLERENNN9rsHb5e4J6ioP7VzQ7U4iMjzWQXpump,2025-01-29T15:29:30.517974,2,0.5,0.765588864,0.0,0.011890782424552312,0.0,-0.023502106415202773,0.0,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,0.765588864,0.0,0.011890782424552312,0.0,-0.023502106415202773,0.0,0.2,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0.5,0.765588864,0.0,0.011890782424552312,0.0,-0.023502106415202773,0.0,0.1,0.0,1,2,0.5,0.765588864,0.0,0.011890782424552312,0.0,-0.023502106415202773,0.0,0.06666666666666667,0.0,1,1.0,32.576743560104156,27.958993476234856,32.576743560104156,0,-14.17498982164851,0.0,True
2CzGKuwwfRczxtDwtHpTq4EcqfLkCFtqDWHtjmkfpump,2025-01-29T15:19:21.535699,1,1.0,0.329999982,50,0.0,0.0,0,0.0,0.2,0.0,1,5,1.0,6.181188117999999,0.0,0.05130496161596664,1.1256745269844148,0.1495196932272571,1.9365539059262626,1.0,0.0,1,9,0.8888888888888888,1.677547873,71.58167816203459,0.009536863929049469,1.0969656727170967,0.028460118937754263,0.04180718260842803,1.8,0.0,1,2,0.0,0.742151519,0.0,0.0020742713054492973,0.7303387369338523,-0.004139955220578703,0.073446962934033,0.4,0.0,1,2,0.0,0.290356054,0.0,0.003945279605639828,0.3042955598232507,-0.0078595510846758,0.001951609891266841,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,6,1.0,6.511188099999998,0.0,0.09659814213620407,1.21128196466499,0.3162430074695216,1.7278597359180985,0.6,0.0,1,11,0.7272727272727273,2.4196993919999996,48.70996661560281,0.010377910498735389,1.0429491527452015,-0.0024999797575792544,0.05263367950747457,1.1,0.0,1,2,0.0,0.290356054,0.0,0.003945279605639828,0.3042955598232507,-0.0078595510846758,0.001951609891266841,0.2,0.0,1,17,0.8235294117647058,8.930887491999997,85.39599613829397,0.0677658581968152,1.7182809480405534,0.3184115475134901,0.8148538904397169,0.85,0.0,1,19,0.7368421052631579,9.221243545999997,82.49104244588975,0.0641003345188257,1.7759408302853124,0.3025722069528994,0.7428972784516839,0.6333333333333333,0.0,1,1.0,54.721369944937145,61.71079054437217,74.38450921973477,0,12.772744188363827,13.718731,True
6GFhzYyneXzcocGDdGRjTKcwZkGquVrFAz2ZsycPpump,2025-01-29T15:36:05.176036,2,1.0,1.7365099,0.0,0.0015051245253006312,0.9435535610824909,0.0030147866799718377,0.6711624519495025,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,2,1.0,0.035043695,0.0,0.0006150799015505738,0.14478196434479873,0.0012309169153562618,6.4355952382562534e-06,0.4,0.0,1,1,1.0,0.0999,50,0.0,0.0,0,0.0,0.2,0.0,1,5,1.0,0.44297259099999997,0.0,0.008710681033140872,0.6519537203609747,0.024188292484081476,0.003336162814180818,1.0,0.0,1,3,0.6666666666666666,0.852683305,74.9482126082118,0.014897362520896624,0.8187213982540397,0.024345086142443708,0.054150851852935895,0.6,0.0,1,2,1.0,1.7365099,0.0,0.0015051245253006312,0.9435535610824909,0.0030147866799718377,0.6711624519495025,0.2,0.0,1,3,1.0,0.134943695,0.0,0.00321553481196548,0.8645524776808897,0.007372630742554497,0.0015123259544506723,0.3,0.0,1,8,0.875,1.295655896,83.78806248561362,0.019309747434701912,1.0934539759813016,0.05234190693820304,0.03136175758443226,0.8,0.0,1,5,1.0,1.871453595,0.0,0.003719208676834931,1.7561138213387155,0.011339137540808057,0.43203948402408565,0.25,0.0,1,13,0.9230769230769231,3.167109491,86.29484443817653,0.023657512625523115,1.8178709827403858,0.06746506592011657,0.19613972662809726,0.43333333333333335,0.0,1,1.0,32.888751359006996,37.270442918665694,194.39606110547498,421.58237434875775,13.322766534457434,408.119453,False
9CfoyNYPavdBvm4NsgieS8Xsm8bwWJKU4ZnGfCtapump,2025-01-29T15:30:42.754037,4,1.0,0.081701128,0.0,0.0015185904855302874,0.00899257554995327,0.004079907172208132,3.3736833123499656e-08,0.8,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,4,1.0,0.081701128,0.0,0.0015185904855302874,0.00899257554995327,0.004079907172208132,3.3736833123499656e-08,0.4,0.0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,4,1.0,0.081701128,0.0,0.0015185904855302874,0.00899257554995327,0.004079907172208132,3.3736833123499656e-08,0.2,0.0,1,4,1.0,0.081701128,0.0,0.0015185904855302874,0.00899257554995327,0.004079907172208132,3.3736833123499656e-08,0.13333333333333333,0.0,1,1.0,28.01587727961729,29.072761040293244,29.874734120739664,2.7585033266531824,3.7724457104360667,127.474886,False
1DXJzeFVd22Ky6xa8dyFubUjQqHHZXbitQ5b5ETpump,2025-01-29T15:35:40.242925,23,0.7391304347826086,24.535820489,74.85974352809528,0.1429029661667506,1.0704210118141528,0.7399721605297749,1.3039314190839864,4.6,0.0,1,12,0.25,20.155486280999998,4.972076247968516,0.3537368214618618,1.54011774933645,-0.5711934415712661,6.691630024319454,2.4,0.0,1,15,0.7333333333333333,5.3983665400000005,70.50333395156406,0.0482024487263237,0.8745146470151507,0.1355279899124491,0.09905499846390398,3.0,0.0,1,5,0.8,0.603118312,54.05667351739102,0.007049248210239082,0.7656148998876803,0.0025664982432769554,0.008528757663962678,1.0,0.0,1,10,0.4,2.2102500490000003,29.86297284731441,0.0323326012747476,1.4334355671857293,-0.04560760132852657,0.10037814605638144,2.0,0.0,1,5,0.6,2.7727262980000003,55.74580121318533,0.01991087471027576,0.6773135411482184,0.011970972444756192,0.14107612134721068,1.0,0.0,1,35,0.5714285714285714,44.691306770000004,45.33464920449215,0.2713590566354273,1.4087482594271974,-0.24500236762761188,3.2357637354962603,3.5,0.0,1,20,0.75,6.001484852,69.15699257938398,0.06371571739057502,0.983838772928425,0.14165939723558332,0.08715760850862421,2.0,0.0,1,15,0.4666666666666667,4.982976347,53.502258006786406,0.028797434342827243,1.1209417263017059,0.018957383450061777,0.1386631956633585,1.5,0.0,1,55,0.6363636363636364,50.692791621999994,47.590744238348016,0.3866172595830869,1.6495841311790447,-0.1400261491102725,2.3116175214391856,2.75,0.0,1,70,0.6,55.675767969000006,47.853639481977126,0.3980580130151773,1.7350873881109465,-0.13508703724631985,1.9044915868278867,2.3333333333333335,0.0,1,1.0,44.765207813779064,41.09518218188883,89.00301474050494,0,-8.198388460872,1.608062,True
