mint,creation_time,transaction_count_0to5s,buy_pressure_0to5s,volume_0to5s,rsi_0to5s,price_volatility_0to5s,volume_volatility_0to5s,momentum_0to5s,trade_amount_variance_0to5s,transaction_rate_0to5s,trade_concentration_0to5s,unique_wallets_0to5s,transaction_count_5to10s,buy_pressure_5to10s,volume_5to10s,rsi_5to10s,price_volatility_5to10s,volume_volatility_5to10s,momentum_5to10s,trade_amount_variance_5to10s,transaction_rate_5to10s,trade_concentration_5to10s,unique_wallets_5to10s,transaction_count_10to15s,buy_pressure_10to15s,volume_10to15s,rsi_10to15s,price_volatility_10to15s,volume_volatility_10to15s,momentum_10to15s,trade_amount_variance_10to15s,transaction_rate_10to15s,trade_concentration_10to15s,unique_wallets_10to15s,transaction_count_15to20s,buy_pressure_15to20s,volume_15to20s,rsi_15to20s,price_volatility_15to20s,volume_volatility_15to20s,momentum_15to20s,trade_amount_variance_15to20s,transaction_rate_15to20s,trade_concentration_15to20s,unique_wallets_15to20s,transaction_count_20to25s,buy_pressure_20to25s,volume_20to25s,rsi_20to25s,price_volatility_20to25s,volume_volatility_20to25s,momentum_20to25s,trade_amount_variance_20to25s,transaction_rate_20to25s,trade_concentration_20to25s,unique_wallets_20to25s,transaction_count_25to30s,buy_pressure_25to30s,volume_25to30s,rsi_25to30s,price_volatility_25to30s,volume_volatility_25to30s,momentum_25to30s,trade_amount_variance_25to30s,transaction_rate_25to30s,trade_concentration_25to30s,unique_wallets_25to30s,transaction_count_0to10s,buy_pressure_0to10s,volume_0to10s,rsi_0to10s,price_volatility_0to10s,volume_volatility_0to10s,momentum_0to10s,trade_amount_variance_0to10s,transaction_rate_0to10s,trade_concentration_0to10s,unique_wallets_0to10s,transaction_count_10to20s,buy_pressure_10to20s,volume_10to20s,rsi_10to20s,price_volatility_10to20s,volume_volatility_10to20s,momentum_10to20s,trade_amount_variance_10to20s,transaction_rate_10to20s,trade_concentration_10to20s,unique_wallets_10to20s,transaction_count_20to30s,buy_pressure_20to30s,volume_20to30s,rsi_20to30s,price_volatility_20to30s,volume_volatility_20to30s,momentum_20to30s,trade_amount_variance_20to30s,transaction_rate_20to30s,trade_concentration_20to30s,unique_wallets_20to30s,transaction_count_0to20s,buy_pressure_0to20s,volume_0to20s,rsi_0to20s,price_volatility_0to20s,volume_volatility_0to20s,momentum_0to20s,trade_amount_variance_0to20s,transaction_rate_0to20s,trade_concentration_0to20s,unique_wallets_0to20s,transaction_count_0to30s,buy_pressure_0to30s,volume_0to30s,rsi_0to30s,price_volatility_0to30s,volume_volatility_0to30s,momentum_0to30s,trade_amount_variance_0to30s,transaction_rate_0to30s,trade_concentration_0to30s,unique_wallets_0to30s,initial_investment_ratio,initial_market_cap,peak_market_cap,time_to_peak,hit_peak_before_30,percent_increase
3TMJF2croPU2o5sriCQKed9oJZMFFxiQVHdju9fppump,2025-01-11T00:01:30.735948,4,1.0,1.278475995,0.0,0.0235288809777226,0.921711257720435,0.0544206042419888,0.0867870561735194,0.8,0.0,1,1,0.0,2.185688276,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,3,0.0,0.747170956,0.0,0.0069461988606435,0.6645821181467187,-0.0168398827934118,0.027396479394182,0.6,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.8,3.464164271,11.231364672615186,0.1725132217594192,1.1425130441150997,-0.3757001257910961,0.6265839725382295,0.5,0.0,1,3,0.0,0.747170956,0.0,0.0069461988606435,0.6645821181467187,-0.0168398827934118,0.027396479394182,0.3,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.5,4.211335227,10.596580068892507,0.2599606699785017,1.2715439271947686,-0.4047264132220747,0.4480457770908598,0.4,0.0,1,8,0.5,4.211335227,10.596580068892507,0.2599606699785017,1.2715439271947686,-0.4047264132220747,0.4480457770908598,0.2666666666666666,0.0,1,1.0,50.20100931757202,158.6808564243034,62.174687,False,216.09%
G3tgVsBhQcZt4xbk7cmV31tsjwe1rjNexASaBMWfaYtF,2025-01-10T23:52:08.325736,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.05,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.05,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.05,0.0,1,2,0.5,0.1,0.0,0.001665277225074,0.0,-0.0033250173744415,0.0,0.0666666666666666,0.0,1,1.0,28.052286455424014,28.052286455424014,0.0,True,0.00%
3fJVWcDyrtxPZNgJ9pEs27LiUa6pouwph3CTFnMkpump,2025-01-10T23:08:46.900176,3,1.0,1.155509104,0.0,0.0237508085928627,0.2522753139464615,0.0599024245703115,0.0094417771172606,0.6,0.0,1,5,0.6,1.8431553750000005,42.21035316923065,0.0204110441725553,0.3197669113176732,-0.0162296967373004,0.0138947561543312,1.0,0.0,1,3,0.0,1.173460627,0.0,0.0234941889004792,0.1916008872845749,-0.055923691292946,0.0056168078512341,0.6,0.0,1,2,0.5,1.180636254,0.0,0.032522439209505,0.6940018513102513,0.0672314077918913,0.1678392370647881,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.75,2.998664479,65.07677684477011,0.0343350721094559,0.2957469849026612,0.0557851636238103,0.0122889967094126,0.8,0.0,1,5,0.2,2.354096881,48.3122389676565,0.0276960664745029,0.600842357177365,-0.0043821784200092,0.0800257471651627,0.5,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0.5384615384615384,5.352761360000001,54.76263498419964,0.0432345915681441,0.4888913683450179,0.0322518577271937,0.0405222730200012,0.65,0.0,1,13,0.5384615384615384,5.352761360000001,54.76263498419964,0.0432345915681441,0.4888913683450179,0.0322518577271937,0.0405222730200012,0.4333333333333333,0.0,1,1.0,29.370527237508263,32.906573891373945,7.980374,True,12.04%
68WuJPEGkyY8eFRKAHyTjHvc1DvBSaVuVfZzRqW8pump,2025-01-11T00:00:49.468184,1,1.0,0.04995,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.6666666666666666,2.0463091550000003,0.0,0.0010935183374791,1.3724818540538797,0.0026816253787605,0.8764218725028551,0.6,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.04995,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.6666666666666666,2.0463091550000003,0.0,0.0010935183374791,1.3724818540538797,0.0026816253787605,0.8764218725028551,0.3,0.0,1,1,1.0,0.04995,50.0,0.0,0.0,0.0,0.0,0.05,0.0,1,4,0.75,2.0962591550000003,1.906168941071428,0.0571601951359922,1.6328381250580446,-0.1189087754770332,0.7322446820142935,0.1333333333333333,0.0,1,1.0,31.910509319742047,31.910509319742047,0.0,True,0.00%
HUWT5JfrNB41ZZB8jQRS5mqi4GadGB3p9EG7ni83pump,2025-01-11T00:05:25.040979,3,1.0,0.493772744,0.0,0.0074589153601108,0.699122126235039,0.016052547981441,0.0132409093325208,0.6,0.0,1,1,1.0,9.8019e-05,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1.0,0.493870763,0.0,0.0068520361839626,0.9920893564044954,0.0160589746022317,0.0150040406352915,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1.0,0.493870763,0.0,0.0068520361839626,0.9920893564044954,0.0160589746022317,0.0150040406352915,0.2,0.0,1,4,1.0,0.493870763,0.0,0.0068520361839626,0.9920893564044954,0.0160589746022317,0.0150040406352915,0.1333333333333333,0.0,1,1.0,29.370527237508263,46.56200093048979,190.327949,False,58.53%
2TshNSQ16h4MNNBHbbNiM26FzHYXdYd2W2aBHjCUpump,2025-01-11T00:02:28.180413,1,1.0,0.176435643,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.5,0.205841583,0.0,0.0009185134038074,0.7142857184498043,0.0018387156926243,0.005404433391067,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.176435643,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,2,0.5,0.205841583,0.0,0.0009185134038074,0.7142857184498043,0.0018387156926243,0.005404433391067,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.6666666666666666,0.382277226,14.257651547587756,0.0048171102321274,0.5439282957815754,-0.0091180875160877,0.0048039407920596,0.15,0.0,1,3,0.6666666666666666,0.382277226,14.257651547587756,0.0048171102321274,0.5439282957815754,-0.0091180875160877,0.0048039407920596,0.1,0.0,1,1.0,32.1628770018055,32.1628770018055,0.0,True,0.00%
9o1ka9JXQcppTcFB1QWNrxSuZuQqE53dyUUpdCJrpump,2025-01-10T21:41:21.385575,3,1.0,0.060168954,0.0,0.0011077505781607,0.0267578325855439,0.0027170022508068,2.880078188420008e-07,0.6,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.01,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1.0,0.060168954,0.0,0.0011077505781607,0.0267578325855439,0.0027170022508068,2.880078188420008e-07,0.3,0.0,1,1,1.0,0.01,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1.0,0.0701689539999999,0.0,0.001296225258395,0.249640074057944,0.003384230982459,1.917779306109225e-05,0.2,0.0,1,4,1.0,0.0701689539999999,0.0,0.001296225258395,0.249640074057944,0.003384230982459,1.917779306109225e-05,0.1333333333333333,0.0,1,1.0,27.9970564714669,32.511510701565456,305.400043,False,16.12%
WqsbYLud9dRYEKPRsbQ6ov6maUumdhbES1HqoD4pump,2025-01-11T00:04:57.698288,1,1.0,0.196039603,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.5,0.205911763,0.0,0.0003249030777803,0.9041127145320008,0.0006500173481977,0.0086645792082895,0.4,0.0,1,2,1.0,0.149718355,0.0,0.0032905041520779,0.3401945272508505,0.0066027346298705,0.0006485519175558,0.4,0.0,1,3,0.6666666666666666,0.251307271,49.91933836638583,0.0031159316282932,0.2934115841371303,-2.1373358778217923e-05,0.0006041184661533,0.6,0.0,1,1,1.0,0.196039603,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,2,0.5,0.205911763,0.0,0.0003249030777803,0.9041127145320008,0.0006500173481977,0.0086645792082895,0.2,0.0,1,5,0.8,0.401025626,71.13815341190511,0.0053134052289295,0.3156516991314684,0.0098145332632107,0.0006409446179217,0.5,0.0,1,3,0.6666666666666666,0.401951366,4.780421431663498,0.0059293266044221,0.6550059162205213,-0.0121402699465448,0.0077018481851462,0.15,0.0,1,8,0.75,0.8029769920000001,51.00943510993355,0.0067361401355204,0.6274768732524747,0.0008003892059078,0.0039666298566296,0.2666666666666666,0.0,1,1.0,29.04300086375343,37.22236320373922,79.606097,False,28.16%
SXPm6YgoPPA5Sy26eenQewQKTaYuQxWmyez7qecXoKK,2025-01-10T23:40:54.840750,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.05,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.05,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.05,0.0,1,2,0.5,0.1,0.0,0.001665277225074,0.0,-0.0033250173744415,0.0,0.0666666666666666,0.0,1,1.0,28.052286455424014,28.052286455424014,0.0,True,0.00%
5isi1QBnxeK7rqoUEDpiDf48vLQSbB6jHhTjeuYvpump,2025-01-11T00:01:54.172412,2,1.0,0.2990099,0.0,0.0015185320989709,0.6721854360006141,0.0030416830913509,0.0100992550745025,0.4,0.0,1,2,0.0,2.256604503,0.0,0.0073041963435072,0.8048014938309286,-0.0145024638436359,0.8245717604209392,0.4,0.0,1,3,0.6666666666666666,0.1117140859999999,31.444079323781366,0.0011572345403,0.3448212680020314,-0.0015326270893608,0.0001648775224826,0.6,0.0,1,1,1.0,0.009975033,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,1,1.0,0.043357984,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.5,2.5556144030000003,2.199293969900225,0.0680779727510174,1.268517972944041,-0.132219340639566,0.6568465471036414,0.4,0.0,1,4,0.75,0.1216891189999999,40.92239780394539,0.0010594710806414,0.5330940329722026,-0.0008700560766686,0.000263021441747,0.4,0.0,1,1,1.0,0.043357984,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,8,0.625,2.6773035220000003,5.239961059224896,0.0623274047901968,1.9390716149482663,-0.1301101353459073,0.4211171637741704,0.4,0.0,1,9,0.6666666666666666,2.7206615060000003,6.848434437853143,0.0600226598044614,2.046451528261378,-0.127600478191165,0.3827074618768739,0.3,0.0,1,1.0,32.31011183598944,32.408388956840625,3.913726,True,0.30%
DMmvPzYykogMaCTHiC1VQV2pGca8jQ7d64n9cch2ApJL,2025-01-10T23:49:37.763287,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.05,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.05,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.05,0.0,1,2,0.5,0.1,0.0,0.0016652777797028,0.0,-0.0033250184800138,0.0,0.0666666666666666,0.0,1,1.0,28.05226778502637,43.50671150106968,47.094053,False,55.09%
EY9t7ZbXsCVF6YJQtbtXbhFMiNKjkB7Qe7weyQVUpump,2025-01-11T00:00:14.955772,14,0.9285714285714286,22.50334229,93.48991999704816,0.2611171520854152,0.6448412698366518,1.3701296235595612,1.0743446610649927,2.8,0.0,1,4,0.0,7.492582147,0.0,0.0848438273152922,0.9681479365503376,-0.1757742611323397,3.288716914500349,0.8,0.0,1,1,1.0,0.0297,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,3,1.0,1.876834571,0.0,0.0066546390154863,0.9887027746675964,0.0163907544669113,0.38259649352326,0.6,0.0,1,1,0.0,1.248193131,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,3,0.0,2.717438547,0.0,0.0572500243434697,1.2807966079941235,-0.1151897994617607,1.3459759230378594,0.6,0.0,1,18,0.7222222222222222,29.995924437,66.7108187186621,0.2332260352970792,0.7539649107482486,0.7378010908661521,1.5786351203412954,1.8,0.0,1,4,1.0,1.906534571,0.0,0.0319484141091367,1.24746626536245,0.0857983467589575,0.3535305971497066,0.4,0.0,1,4,0.0,3.965631678,0.0,0.0598368748539046,1.0244107455858316,-0.1163825485911008,1.0314614905600945,0.4,0.0,1,22,0.7727272727272727,31.902459007999997,68.85015138876565,0.2110405593902215,0.8630996336155486,0.8894132220129697,1.5664798812311551,1.1,0.0,1,26,0.6538461538461539,35.868090685999995,60.89408229032313,0.1995137385952395,0.8912053218901785,0.5811780455735873,1.511559909628396,0.8666666666666667,0.0,1,1.0,35.62163791289652,84.42789925706842,4.579979,True,137.01%
JCoCtoj35ZsXbTYNA6b9hCw7Fa1VTJwK3AzTocXEmnfH,2025-01-10T22:16:13.254153,2,1.0,1.698,0.0,0.006210492883766,0.7667844522968198,0.0124986082853452,0.423801,0.4,0.0,1,3,1.0,1.102107327,0.0,0.0256000143123668,0.6650164734275988,0.0635171772398315,0.0596856704929077,0.6,0.0,1,1,1.0,0.09929715,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,3,0.6666666666666666,1.337876874,12.29758727403896,0.0192889914599057,0.5848698384091925,-0.0371260114695117,0.0680312162161224,0.6,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1.0,2.800107327,0.0,0.0309372682453684,0.9122609239939252,0.0834868617733174,0.2610041979354535,0.5,0.0,1,4,0.75,1.437174024,45.25727672311865,0.0188069512880165,0.7548488896410956,-0.0077106493828767,0.0735561138731847,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.8888888888888888,4.237281351,72.84249363013497,0.0418738297497183,0.9200699024507424,0.0815962160680548,0.1876425096324422,0.45,0.0,1,9,0.8888888888888888,4.237281351,72.84249363013497,0.0418738297497183,0.9200699024507424,0.0815962160680548,0.1876425096324422,0.3,0.0,1,1.0,31.379605979788227,35.46213050010563,17.786458,True,13.01%
AHauDm1BStxerKF7SbqhabQHeiWJ19SokQ71U1Copump,2025-01-10T22:11:39.918269,2,1.0,0.028809962,0.0,0.0003122676460971,0.3057956827572351,0.0006247303752779,1.9403857610361e-05,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,0.028809962,0.0,0.0003122676460971,0.3057956827572351,0.0006247303752779,1.9403857610361e-05,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,0.028809962,0.0,0.0003122676460971,0.3057956827572351,0.0006247303752779,1.9403857610361e-05,0.1,0.0,1,2,1.0,0.028809962,0.0,0.0003122676460971,0.3057956827572351,0.0006247303752779,1.9403857610361e-05,0.0666666666666666,0.0,1,1.0,31.848530331862957,90.39653764474195,56.628332,False,183.83%
59n534r4VryoeutmgvpV5DAvXzXpdFBriTpFYdvWpump,2025-01-11T00:02:06.667604,4,0.5,5.37879324,53.51830782650646,0.0639402718550631,0.6674592422273209,0.0209100329038615,0.8055624614360719,0.8,0.0,1,1,1.0,0.134462151,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.6,5.513255391,54.72996627909338,0.0606293951378189,0.8501709864978017,0.0288635695138643,0.8787974188370292,0.5,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.6,5.513255391,54.72996627909338,0.0606293951378189,0.8501709864978017,0.0288635695138643,0.8787974188370292,0.25,0.0,1,5,0.6,5.513255391,54.72996627909338,0.0606293951378189,0.8501709864978017,0.0288635695138643,0.8787974188370292,0.1666666666666666,0.0,1,1.0,36.39928238583407,42.18804953946234,1.935391,True,15.90%
dG1dYZC3EaKFeL3PHqaAQKKxsqkSWQz1FV1aF5Gpump,2025-01-10T23:45:22.693318,2,1.0,0.903745989,0.0,2.9971840813038485e-06,0.9997830828547112,5.99438612888638e-06,0.2041006284880255,0.4,0.0,1,2,1.0,0.10795359,0.0,0.0016491154018727,0.001647763636207,0.0033036789515873,7.910501481000373e-09,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1.960859194,0.0,0.0015530474025469,0.9510927850946956,-0.0031012783727725,0.8695180477595943,0.4,0.0,1,2,0.5,0.37055889,0.0,0.0014164247109728,0.7664880310927098,0.0028368676313604,0.0201681116775835,0.4,0.0,1,2,0.5,0.495293507,0.0,0.0158168396271375,0.938032565405708,-0.0311411250731839,0.0539636242802176,0.4,0.0,1,4,1.0,1.0116995789999998,0.0,0.0027354925838727,1.487945651730397,0.0066188400805624,0.1416306645933994,0.4,0.0,1,2,0.0,1.960859194,0.0,0.0015530474025469,0.9510927850946956,-0.0031012783727725,0.8695180477595943,0.2,0.0,1,4,0.5,0.865852397,10.950228181563745,0.0129805598991985,0.9010037747310724,-0.0274167669464351,0.0380382882712841,0.4,0.0,1,6,0.6666666666666666,2.972558773,5.366472929161091,0.0543524730162133,1.4299408325882714,-0.110099196180803,0.5018738127145447,0.3,0.0,1,10,0.6,3.83841117,5.7715901070586,0.068699582159258,1.5079315502328023,-0.1527640734619521,0.3350165368211866,0.3333333333333333,0.0,1,1.0,33.22549209538859,87.31543314496956,633.609956,False,162.80%
8TCvHQvkCQ8htrhMXNhoxNjooX2zgSP2B7xevsSHpump,2025-01-10T23:26:07.609568,2,1.0,0.456039603,0.0,0.005988078900755,0.1402518478203306,0.0120483039964612,0.0010227330960994,0.4,0.0,1,4,1.0,2.254353586,0.0,0.032500312194372,0.6968999675537996,0.0880543485485941,0.1542641372438645,0.8,0.0,1,3,0.6666666666666666,1.382526197,38.09630964175648,0.0054169642613395,0.831177975156847,-0.0050277728666904,0.146721001401217,0.6,0.0,1,3,0.6666666666666666,2.130830955,0.0,0.0515376354164818,1.2608189111154269,0.1137922205786507,0.8019751537188423,0.6,0.0,1,1,1.0,0.10989,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,8,0.875,9.833504021,0.0,0.1124544161492597,0.7801647519923441,0.4166784611813244,0.9196218368272882,1.6,0.0,1,6,1.0,2.710393189,0.0,0.0483445517878684,0.7926387661092458,0.1557826449822315,0.1282072874057815,0.6,0.0,1,6,0.6666666666666666,3.513357152,85.07191187703629,0.0401562925671451,1.1953189032557363,0.0992314367918662,0.4899025223057364,0.6,0.0,1,9,0.8888888888888888,9.943394021,68.16527895266219,0.105962152092624,0.8780994034993443,0.1859037009557091,0.9411777333457684,0.9,0.0,1,12,0.8333333333333334,6.223750341000001,93.47259756293784,0.0852279643881842,1.0796183488705409,0.3439158225969033,0.3135323432299024,0.6,0.0,1,21,0.8571428571428571,16.167144362,77.5340252984806,0.120808101341015,1.0605756288732742,0.6030252583280742,0.666670640237252,0.7,0.0,1,1.0,33.09629077354837,54.667329975698046,37.450785,False,65.18%
ACA7RfkQP6hmwv86cKyPKkdudACvYMViDXfDSi2GBi1d,2025-01-10T23:59:40.897184,2,1.0,0.850911728,0.0,0.0161599524045911,0.2001639352184366,0.0328507717165763,0.0072523822952464,0.4,0.0,1,2,0.5,1.554217073,0.0,0.0160880167354607,0.3572326431392895,0.0327021461453941,0.0770664995376718,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.75,2.405128801,48.920198764717206,0.0238337317890636,0.4495770232355532,-0.002844169340096,0.0730743414355571,0.4,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.75,2.405128801,48.920198764717206,0.0238337317890636,0.4495770232355532,-0.002844169340096,0.0730743414355571,0.2,0.0,1,4,0.75,2.405128801,48.920198764717206,0.0238337317890636,0.4495770232355532,-0.002844169340096,0.0730743414355571,0.1333333333333333,0.0,1,1.0,30.51301917383773,31.51539540110099,1.712057,True,3.29%
GUFysP59kPuCCFi9c4tPDSge5xZbWFEWDwzgadF7pump,2025-01-11T00:13:28.803842,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.05,50.0,0.0,0.0,0.0,0.0,0.2,0.0,1,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.05,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1,1,1.0,0.05,50.0,0.0,0.0,0.0,0.0,0.05,0.0,1,2,0.5,0.1,0.0,0.001665277225074,0.0,-0.0033250173744415,0.0,0.0666666666666666,0.0,1,1.0,28.052286455424014,31.329912204737123,628.700597,False,11.68%
